Resolution,Map,Scenario,Agents,Cost Ratio
2,random-32-32-20,12,14,1.0
2,random-32-32-20,14,14,1.0
2,random-32-32-20,15,14,1.0
2,random-32-32-20,1,16,1.0
2,random-32-32-20,3,16,1.0
2,random-32-32-20,4,16,1.0
2,random-32-32-20,6,16,1.0
2,random-32-32-20,8,16,1.0
2,random-32-32-20,9,16,1.0
2,random-32-32-20,10,16,1.0
2,random-32-32-20,12,16,1.0
2,random-32-32-20,14,16,1.0
2,random-32-32-20,15,16,1.0
2,random-32-32-20,1,18,1.0
2,random-32-32-20,3,18,1.0
2,random-32-32-20,4,18,1.0
2,random-32-32-20,6,18,1.0
2,random-32-32-20,8,18,1.0
2,random-32-32-20,9,18,1.0
2,random-32-32-20,10,18,1.0
2,random-32-32-20,12,18,1.0
2,random-32-32-20,14,18,1.0
2,random-32-32-20,15,18,1.0
2,random-32-32-20,1,20,1.0
2,random-32-32-20,3,20,1.0
2,random-32-32-20,4,20,1.0
2,random-32-32-20,6,20,1.0
2,random-32-32-20,8,20,1.0
2,random-32-32-20,9,20,1.0
2,random-32-32-20,12,20,1.0013568521031209
2,random-32-32-20,14,20,1.0
2,random-32-32-20,15,20,1.0
2,random-32-32-20,3,22,1.0
2,random-32-32-20,4,22,1.0
2,random-32-32-20,6,22,1.0
2,random-32-32-20,8,22,1.0
2,random-32-32-20,14,22,1.0
2,random-32-32-20,15,22,1.0
2,random-32-32-20,3,24,1.0
2,random-32-32-20,4,24,1.0
2,random-32-32-20,6,24,1.0008244023083264
2,random-32-32-20,8,24,1.0
2,random-32-32-20,14,24,1.0
2,random-32-32-20,15,24,1.0
2,random-32-32-20,3,26,1.0
2,random-32-32-20,6,26,1.0007347538574578
2,random-32-32-20,8,26,1.0008410428931875
2,random-32-32-20,15,26,1.0
2,random-32-32-20,3,28,1.0
2,random-32-32-20,6,28,1.0006807351940095
2,random-32-32-20,15,28,1.0
2,random-32-32-20,3,30,1.0
2,random-32-32-20,6,30,1.0006301197227474
2,random-32-32-20,15,30,1.0
2,random-32-32-20,3,32,1.0
2,random-32-32-20,6,32,1.0006086427267193
2,random-32-32-20,15,32,1.0
2,random-32-32-20,3,34,1.0
2,random-32-32-20,6,34,1.000577700751011
2,random-32-32-20,15,34,1.0
2,random-32-32-20,6,36,1.0005485463521668
2,random-32-32-20,15,36,1.0
2,random-32-32-20,6,38,1.0005271481286242
2,random-64-64-10,1,2,1.0
2,random-64-64-10,2,2,1.0
2,random-64-64-10,3,2,1.0
2,random-64-64-10,4,2,1.0
2,random-64-64-10,5,2,1.0
2,random-64-64-10,6,2,1.0
2,random-64-64-10,7,2,1.0
2,random-64-64-10,8,2,1.0
2,random-64-64-10,9,2,1.0
2,random-64-64-10,10,2,1.0
2,random-64-64-10,11,2,1.0
2,random-64-64-10,12,2,1.0
2,random-64-64-10,13,2,1.0
2,random-64-64-10,14,2,1.0
2,random-64-64-10,15,2,1.0
2,random-64-64-10,1,4,1.0
2,random-64-64-10,2,4,1.0
2,random-64-64-10,3,4,1.0
2,random-64-64-10,4,4,1.0
2,random-64-64-10,5,4,1.0
2,random-64-64-10,6,4,1.0
2,random-64-64-10,7,4,1.0
2,random-64-64-10,8,4,1.0
2,random-64-64-10,9,4,1.0
2,random-64-64-10,10,4,1.0
2,random-64-64-10,11,4,1.0
2,random-64-64-10,12,4,1.0
2,random-64-64-10,13,4,1.0
2,random-64-64-10,14,4,1.0
2,random-64-64-10,15,4,1.0
2,random-64-64-10,1,6,1.0
2,random-64-64-10,2,6,1.0
2,random-64-64-10,3,6,1.0
2,random-64-64-10,4,6,1.0
2,random-64-64-10,5,6,1.0
2,random-64-64-10,6,6,1.0
2,random-64-64-10,7,6,1.0
2,random-64-64-10,8,6,1.0
2,random-64-64-10,9,6,1.0
2,random-64-64-10,10,6,1.0
2,random-64-64-10,11,6,1.0
2,random-64-64-10,12,6,1.0
2,random-64-64-10,13,6,1.0
2,random-64-64-10,14,6,1.0
2,random-64-64-10,15,6,1.0
2,random-64-64-10,1,8,1.0
2,random-64-64-10,2,8,1.0
2,random-64-64-10,3,8,1.0
2,random-64-64-10,4,8,1.0
2,random-64-64-10,5,8,1.0
2,random-64-64-10,6,8,1.0
2,random-64-64-10,7,8,1.0
2,random-64-64-10,8,8,1.0
2,random-64-64-10,9,8,1.0
2,random-64-64-10,10,8,1.0
2,random-64-64-10,11,8,1.0
2,random-64-64-10,12,8,1.0
2,random-64-64-10,13,8,1.0
2,random-64-64-10,14,8,1.0
2,random-64-64-10,15,8,1.0
2,random-64-64-10,1,10,1.0
2,random-64-64-10,2,10,1.0
2,random-64-64-10,3,10,1.0
2,random-64-64-10,4,10,1.0
2,random-64-64-10,5,10,1.0
2,random-64-64-10,6,10,1.0
2,random-64-64-10,7,10,1.0
2,random-64-64-10,8,10,1.0
2,random-64-64-10,9,10,1.0
2,random-64-64-10,10,10,1.0
2,random-64-64-10,11,10,1.0
2,random-64-64-10,12,10,1.0
2,random-64-64-10,13,10,1.0
2,random-64-64-10,14,10,1.0
2,random-64-64-10,15,10,1.0
2,random-64-64-10,1,12,1.0
2,random-64-64-10,2,12,1.0
2,random-64-64-10,3,12,1.0
2,random-64-64-10,4,12,1.0
2,random-64-64-10,5,12,1.0
2,random-64-64-10,6,12,1.0
2,random-64-64-10,7,12,1.0
2,random-64-64-10,8,12,1.0
2,random-64-64-10,9,12,1.0
2,random-64-64-10,10,12,1.0
2,random-64-64-10,11,12,1.0
2,random-64-64-10,12,12,1.0
2,random-64-64-10,13,12,1.0
2,random-64-64-10,14,12,1.0
2,random-64-64-10,15,12,1.0
2,random-64-64-10,1,14,1.0
2,random-64-64-10,2,14,1.0
2,random-64-64-10,3,14,1.0
2,random-64-64-10,4,14,1.0
2,random-64-64-10,5,14,1.0
2,random-64-64-10,6,14,1.0
2,random-64-64-10,7,14,1.0
2,random-64-64-10,8,14,1.0
2,random-64-64-10,9,14,1.0
2,random-64-64-10,10,14,1.0
2,random-64-64-10,11,14,1.0
2,random-64-64-10,12,14,1.0
2,random-64-64-10,13,14,1.0
2,random-64-64-10,14,14,1.0
2,random-64-64-10,15,14,1.0
2,random-64-64-10,1,16,1.0
2,random-64-64-10,2,16,1.0
2,random-64-64-10,3,16,1.0
2,random-64-64-10,4,16,1.0
2,random-64-64-10,5,16,1.0
2,random-64-64-10,6,16,1.0
2,random-64-64-10,7,16,1.0
2,random-64-64-10,8,16,1.0
2,random-64-64-10,9,16,1.0
2,random-64-64-10,10,16,1.0013262599469497
2,random-64-64-10,11,16,1.0
2,random-64-64-10,12,16,1.0
2,random-64-64-10,13,16,1.0
2,random-64-64-10,14,16,1.0
2,random-64-64-10,15,16,1.0
2,random-64-64-10,1,18,1.0
2,random-64-64-10,2,18,1.0
2,random-64-64-10,3,18,1.0
2,random-64-64-10,4,18,1.0
2,random-64-64-10,5,18,1.0
2,random-64-64-10,6,18,1.0
2,random-64-64-10,7,18,1.0
2,random-64-64-10,8,18,1.0
2,random-64-64-10,9,18,1.0
2,random-64-64-10,10,18,1.0011600928074247
2,random-64-64-10,11,18,1.0
2,random-64-64-10,12,18,1.0
2,random-64-64-10,13,18,1.0
2,random-64-64-10,14,18,1.0
2,random-64-64-10,15,18,1.0
2,random-64-64-10,1,20,1.0
2,random-64-64-10,2,20,1.0
2,random-64-64-10,3,20,1.0
2,random-64-64-10,4,20,1.0
2,random-64-64-10,5,20,1.0
2,random-64-64-10,6,20,1.0
2,random-64-64-10,7,20,1.0
2,random-64-64-10,8,20,1.0
2,random-64-64-10,9,20,1.0
2,random-64-64-10,10,20,1.0010672358591248
2,random-64-64-10,11,20,1.0
2,random-64-64-10,12,20,1.0
2,random-64-64-10,13,20,1.0
2,random-64-64-10,14,20,1.0
2,random-64-64-10,15,20,1.0
2,random-64-64-10,1,22,1.0
2,random-64-64-10,2,22,1.0
2,random-64-64-10,3,22,1.0
2,random-64-64-10,4,22,1.0
2,random-64-64-10,5,22,1.0
2,random-64-64-10,6,22,1.0
2,random-64-64-10,7,22,1.0
2,random-64-64-10,8,22,1.0
2,random-64-64-10,9,22,1.0
2,random-64-64-10,11,22,1.0
2,random-64-64-10,12,22,1.0
2,random-64-64-10,13,22,1.0
2,random-64-64-10,14,22,1.0
2,random-64-64-10,15,22,1.0
2,random-64-64-10,1,24,1.0
2,random-64-64-10,2,24,1.0
2,random-64-64-10,3,24,1.0
2,random-64-64-10,4,24,1.0
2,random-64-64-10,5,24,1.0
2,random-64-64-10,6,24,1.0
2,random-64-64-10,7,24,1.0
2,random-64-64-10,8,24,1.0
2,random-64-64-10,9,24,1.0
2,random-64-64-10,11,24,1.0
2,random-64-64-10,12,24,1.0
2,random-64-64-10,14,24,1.0
2,random-64-64-10,15,24,1.0
2,random-64-64-10,1,26,1.0
2,random-64-64-10,2,26,1.0
2,random-64-64-10,3,26,1.0
2,random-64-64-10,4,26,1.0
2,random-64-64-10,5,26,1.0
2,random-64-64-10,6,26,1.0
2,random-64-64-10,7,26,1.0
2,random-64-64-10,8,26,1.0
2,random-64-64-10,9,26,1.0
2,random-64-64-10,11,26,1.0
2,random-64-64-10,12,26,1.0
2,random-64-64-10,14,26,1.0
2,random-64-64-10,15,26,1.0
2,random-64-64-10,1,28,1.0
2,random-64-64-10,2,28,1.0
2,random-64-64-10,3,28,1.0
2,random-64-64-10,4,28,1.0
2,random-64-64-10,5,28,1.0
2,random-64-64-10,6,28,1.0
2,random-64-64-10,7,28,1.0
2,random-64-64-10,8,28,1.0
2,random-64-64-10,9,28,1.0
2,random-64-64-10,11,28,1.0
2,random-64-64-10,12,28,1.0
2,random-64-64-10,14,28,1.0
2,random-64-64-10,1,30,1.0
2,random-64-64-10,2,30,1.0
2,random-64-64-10,3,30,1.0
2,random-64-64-10,4,30,1.0
2,random-64-64-10,5,30,1.0
2,random-64-64-10,6,30,1.0
2,random-64-64-10,7,30,1.0
2,random-64-64-10,8,30,1.0
2,random-64-64-10,9,30,1.0
2,random-64-64-10,11,30,1.0
2,random-64-64-10,12,30,1.0
2,random-64-64-10,1,32,1.0
2,random-64-64-10,2,32,1.0
2,random-64-64-10,4,32,1.0
2,random-64-64-10,5,32,1.0
2,random-64-64-10,6,32,1.0
2,random-64-64-10,7,32,1.0
2,random-64-64-10,8,32,1.0
2,random-64-64-10,9,32,1.0
2,random-64-64-10,11,32,1.0
2,random-64-64-10,12,32,1.0
2,random-64-64-10,1,34,1.0
2,random-64-64-10,2,34,1.0
2,random-64-64-10,4,34,1.0
2,random-64-64-10,5,34,1.0
2,random-64-64-10,6,34,1.0
2,random-64-64-10,7,34,1.0
2,random-64-64-10,8,34,1.0
2,random-64-64-10,9,34,1.0
2,random-64-64-10,11,34,1.0
2,random-64-64-10,12,34,1.0
2,random-64-64-10,1,36,1.0
2,random-64-64-10,2,36,1.0
2,random-64-64-10,4,36,1.0
2,random-64-64-10,5,36,1.0
2,random-64-64-10,6,36,1.0
2,random-64-64-10,8,36,1.0003617945007235
2,random-64-64-10,9,36,1.0
2,random-64-64-10,11,36,1.0
2,random-64-64-10,12,36,1.0
2,random-64-64-10,1,38,1.0
2,random-64-64-10,2,38,1.0
2,random-64-64-10,4,38,1.0
2,random-64-64-10,5,38,1.0
2,random-64-64-10,6,38,1.0
2,random-64-64-10,7,38,1.0
2,random-64-64-10,8,38,1.000338294993234
2,random-64-64-10,9,38,1.0
2,random-64-64-10,11,38,1.0
2,random-64-64-10,12,38,1.0
2,random-64-64-10,2,40,1.0
2,random-64-64-10,4,40,1.0
2,random-64-64-10,5,40,1.0
2,random-64-64-10,6,40,1.0
2,random-64-64-10,8,40,1.0003240440699934
2,random-64-64-10,9,40,1.0
2,random-64-64-10,11,40,1.0
2,random-64-64-10,12,40,1.0
2,random-64-64-10,2,42,1.0
2,random-64-64-10,4,42,1.0
2,random-64-64-10,5,42,1.0
2,random-64-64-10,6,42,1.0
2,random-64-64-10,8,42,1.0003056234718826
2,random-64-64-10,9,42,1.0
2,random-64-64-10,12,42,1.0
2,random-64-64-10,2,44,1.0
2,random-64-64-10,4,44,1.0
2,random-64-64-10,5,44,1.0
2,random-64-64-10,6,44,1.0
2,random-64-64-10,8,44,1.0002929115407146
2,random-64-64-10,12,44,1.0
2,random-64-64-10,2,46,1.0
2,random-64-64-10,4,46,1.0
2,random-64-64-10,5,46,1.0
2,random-64-64-10,6,46,1.0
2,random-64-64-10,8,46,1.0002767017155507
2,random-64-64-10,12,46,1.0
2,random-64-64-10,4,48,1.0
2,random-64-64-10,5,48,1.0
2,random-64-64-10,6,48,1.0
2,random-64-64-10,8,48,1.0002682403433476
2,random-64-64-10,12,48,1.0
2,random-64-64-10,6,50,1.0
2,random-64-64-10,8,50,1.0002601456815816
2,random-64-64-20,1,2,1.0
2,random-64-64-20,2,2,1.0
2,random-64-64-20,3,2,1.0
2,random-64-64-20,4,2,1.0
2,random-64-64-20,5,2,1.0
2,random-64-64-20,6,2,1.0
2,random-64-64-20,7,2,1.0
2,random-64-64-20,8,2,1.0
2,random-64-64-20,9,2,1.0
2,random-64-64-20,10,2,1.0
2,random-64-64-20,11,2,1.0
2,random-64-64-20,12,2,1.0
2,random-64-64-20,13,2,1.0
2,random-64-64-20,14,2,1.0
2,random-64-64-20,15,2,1.0
2,random-64-64-20,1,4,1.0
2,random-64-64-20,2,4,1.0
2,random-64-64-20,3,4,1.0
2,random-64-64-20,4,4,1.0
2,random-64-64-20,5,4,1.0
2,random-64-64-20,6,4,1.0
2,random-64-64-20,7,4,1.0
2,random-64-64-20,8,4,1.0
2,random-64-64-20,9,4,1.0
2,random-64-64-20,10,4,1.0
2,random-64-64-20,11,4,1.0
2,random-64-64-20,12,4,1.0
2,random-64-64-20,13,4,1.0
2,random-64-64-20,14,4,1.0
2,random-64-64-20,15,4,1.0
2,random-64-64-20,1,6,1.0
2,random-64-64-20,2,6,1.0
2,random-64-64-20,3,6,1.0
2,random-64-64-20,4,6,1.0
2,random-64-64-20,5,6,1.0
2,random-64-64-20,6,6,1.0
2,random-64-64-20,7,6,1.0
2,random-64-64-20,8,6,1.0
2,random-64-64-20,9,6,1.0
2,random-64-64-20,10,6,1.0
2,random-64-64-20,11,6,1.0
2,random-64-64-20,12,6,1.0
2,random-64-64-20,13,6,1.0
2,random-64-64-20,14,6,1.0
2,random-64-64-20,15,6,1.0
2,random-64-64-20,1,8,1.0
2,random-64-64-20,2,8,1.0
2,random-64-64-20,3,8,1.0
2,random-64-64-20,4,8,1.0
2,random-64-64-20,5,8,1.0
2,random-64-64-20,6,8,1.0
2,random-64-64-20,7,8,1.0
2,random-64-64-20,8,8,1.0
2,random-64-64-20,9,8,1.0
2,random-64-64-20,10,8,1.0
2,random-64-64-20,11,8,1.0
2,random-64-64-20,12,8,1.0
2,random-64-64-20,13,8,1.0
2,random-64-64-20,14,8,1.0
2,random-64-64-20,15,8,1.0
2,random-64-64-20,1,10,1.0
2,random-64-64-20,2,10,1.0
2,random-64-64-20,3,10,1.0
2,random-64-64-20,4,10,1.0
2,random-64-64-20,5,10,1.0
2,random-64-64-20,6,10,1.0
2,random-64-64-20,7,10,1.0
2,random-64-64-20,9,10,1.0
2,random-64-64-20,10,10,1.0
2,random-64-64-20,11,10,1.0
2,random-64-64-20,12,10,1.0
2,random-64-64-20,13,10,1.0
2,random-64-64-20,14,10,1.0
2,random-64-64-20,15,10,1.0
2,random-64-64-20,1,12,1.0
2,random-64-64-20,2,12,1.0
2,random-64-64-20,3,12,1.0
2,random-64-64-20,4,12,1.0
2,random-64-64-20,5,12,1.0
2,random-64-64-20,6,12,1.0
2,random-64-64-20,7,12,1.0
2,random-64-64-20,9,12,1.0
2,random-64-64-20,10,12,1.0
2,random-64-64-20,11,12,1.0
2,random-64-64-20,12,12,1.0
2,random-64-64-20,13,12,1.0
2,random-64-64-20,14,12,1.0
2,random-64-64-20,15,12,1.0
2,random-64-64-20,1,14,1.0
2,random-64-64-20,2,14,1.0
2,random-64-64-20,3,14,1.0
2,random-64-64-20,4,14,1.0
2,random-64-64-20,5,14,1.0
2,random-64-64-20,6,14,1.0
2,random-64-64-20,7,14,1.0
2,random-64-64-20,9,14,1.0
2,random-64-64-20,10,14,1.0
2,random-64-64-20,11,14,1.0
2,random-64-64-20,12,14,1.0
2,random-64-64-20,13,14,1.0
2,random-64-64-20,14,14,1.0
2,random-64-64-20,15,14,1.0
2,random-64-64-20,1,16,1.0
2,random-64-64-20,2,16,1.0
2,random-64-64-20,3,16,1.0
2,random-64-64-20,4,16,1.0
2,random-64-64-20,5,16,1.0
2,random-64-64-20,6,16,1.0
2,random-64-64-20,7,16,1.0
2,random-64-64-20,10,16,1.0
2,random-64-64-20,11,16,1.0
2,random-64-64-20,12,16,1.0
2,random-64-64-20,13,16,1.0
2,random-64-64-20,14,16,1.0
2,random-64-64-20,15,16,1.0
2,random-64-64-20,1,18,1.0
2,random-64-64-20,2,18,1.0
2,random-64-64-20,3,18,1.0
2,random-64-64-20,4,18,1.0
2,random-64-64-20,5,18,1.0
2,random-64-64-20,6,18,1.0
2,random-64-64-20,7,18,1.0
2,random-64-64-20,11,18,1.0
2,random-64-64-20,12,18,1.0
2,random-64-64-20,13,18,1.0
2,random-64-64-20,14,18,1.0
2,random-64-64-20,15,18,1.0
2,random-64-64-20,1,20,1.0
2,random-64-64-20,2,20,1.0
2,random-64-64-20,3,20,1.0
2,random-64-64-20,4,20,1.0
2,random-64-64-20,6,20,1.0
2,random-64-64-20,7,20,1.0
2,random-64-64-20,11,20,1.0
2,random-64-64-20,12,20,1.0
2,random-64-64-20,13,20,1.0
2,random-64-64-20,14,20,1.0
2,random-64-64-20,15,20,1.0
2,random-64-64-20,1,22,1.0
2,random-64-64-20,2,22,1.0
2,random-64-64-20,4,22,1.0
2,random-64-64-20,6,22,1.0
2,random-64-64-20,7,22,1.0
2,random-64-64-20,11,22,1.0
2,random-64-64-20,12,22,1.0
2,random-64-64-20,13,22,1.0
2,random-64-64-20,15,22,1.0
2,random-64-64-20,2,24,1.0
2,random-64-64-20,4,24,1.0
2,random-64-64-20,6,24,1.0
2,random-64-64-20,7,24,1.0
2,random-64-64-20,11,24,1.0
2,random-64-64-20,12,24,1.0
2,random-64-64-20,13,24,1.0
2,random-64-64-20,15,24,1.0
2,random-64-64-20,2,26,1.0
2,random-64-64-20,4,26,1.0
2,random-64-64-20,6,26,1.0
2,random-64-64-20,7,26,1.0
2,random-64-64-20,11,26,1.0
2,random-64-64-20,12,26,1.0
2,random-64-64-20,13,26,1.0
2,random-64-64-20,15,26,1.0
2,random-64-64-20,2,28,1.0
2,random-64-64-20,4,28,1.0
2,random-64-64-20,7,28,1.0
2,random-64-64-20,11,28,1.0
2,random-64-64-20,12,28,1.0
2,random-64-64-20,15,28,1.0
2,random-64-64-20,2,30,1.0
2,random-64-64-20,7,30,1.0
2,random-64-64-20,11,30,1.0
2,random-64-64-20,15,30,1.0
2,random-64-64-20,2,32,1.0
2,random-64-64-20,11,32,1.0
2,random-64-64-20,11,34,1.0
2,random-64-64-20,11,36,1.0
2,random-64-64-20,11,38,1.0
2,random-64-64-20,11,40,1.0
2,room-32-32-4,1,2,1.0
2,room-32-32-4,2,2,1.0
2,room-32-32-4,3,2,1.0
2,room-32-32-4,4,2,1.0
2,room-32-32-4,5,2,1.0
2,room-32-32-4,6,2,1.0
2,room-32-32-4,7,2,1.0
2,room-32-32-4,8,2,1.0
2,room-32-32-4,9,2,1.0
2,room-32-32-4,10,2,1.0
2,room-32-32-4,11,2,1.0
2,room-32-32-4,12,2,1.0
2,room-32-32-4,13,2,1.0
2,room-32-32-4,14,2,1.0
2,room-32-32-4,15,2,1.0
2,room-32-32-4,1,4,1.0
2,room-32-32-4,2,4,1.0
2,room-32-32-4,3,4,1.0
2,room-32-32-4,4,4,1.0
2,room-32-32-4,5,4,1.0
2,room-32-32-4,6,4,1.0
2,room-32-32-4,7,4,1.0
2,room-32-32-4,8,4,1.0
2,room-32-32-4,9,4,1.0
2,room-32-32-4,10,4,1.0
2,room-32-32-4,11,4,1.0
2,room-32-32-4,12,4,1.0
2,room-32-32-4,13,4,1.0
2,room-32-32-4,14,4,1.0
2,room-32-32-4,15,4,1.0
2,room-32-32-4,1,6,1.0022988505747126
2,room-32-32-4,2,6,1.0
2,room-32-32-4,3,6,1.0
2,room-32-32-4,4,6,1.0025188916876575
2,room-32-32-4,5,6,1.0
2,room-32-32-4,6,6,1.0
2,room-32-32-4,7,6,1.0
2,room-32-32-4,8,6,1.0
2,room-32-32-4,9,6,1.0
2,room-32-32-4,10,6,1.0
2,room-32-32-4,12,6,1.0
2,room-32-32-4,13,6,1.0
2,room-32-32-4,14,6,1.0
2,room-32-32-4,15,6,1.0
2,room-32-32-4,1,8,1.0018083182640145
2,room-32-32-4,4,8,1.0019493177387915
2,room-32-32-4,5,8,1.0
2,room-32-32-4,6,8,1.0
2,room-32-32-4,7,8,1.0
2,room-32-32-4,8,8,1.0
2,room-32-32-4,9,8,1.0
2,room-32-32-4,10,8,1.0
2,room-32-32-4,13,8,1.0
2,room-32-32-4,14,8,1.0
2,room-32-32-4,15,8,1.0
2,room-32-32-4,1,10,1.001560062402496
2,room-32-32-4,5,10,1.0
2,room-32-32-4,6,10,1.0
2,room-32-32-4,7,10,1.0
2,room-32-32-4,8,10,1.0
2,room-32-32-4,9,10,1.0
2,room-32-32-4,10,10,1.0
2,room-32-32-4,13,10,1.0016313213703099
2,room-32-32-4,14,10,1.0
2,room-32-32-4,15,10,1.0
2,room-32-32-4,1,12,1.0
2,room-32-32-4,5,12,1.0
2,room-32-32-4,6,12,1.0
2,room-32-32-4,7,12,1.0
2,room-32-32-4,8,12,1.0
2,room-32-32-4,9,12,1.0
2,room-32-32-4,10,12,1.0
2,room-32-32-4,14,12,1.0
2,room-32-32-4,15,12,1.0
2,room-32-32-4,1,14,1.0
2,room-32-32-4,5,14,1.0
2,room-32-32-4,6,14,1.0
2,room-32-32-4,8,14,1.0
2,room-32-32-4,9,14,1.0
2,room-32-32-4,10,14,1.0
2,room-32-32-4,14,14,1.0
2,room-32-32-4,15,14,1.0
2,room-32-32-4,5,16,1.0
2,room-32-32-4,8,16,1.0
2,room-32-32-4,9,16,1.0
2,room-32-32-4,10,16,1.0
2,room-32-32-4,15,16,1.0
2,room-32-32-4,5,18,1.0
2,room-32-32-4,9,18,1.0
2,room-64-64-8,1,2,1.0
2,room-64-64-8,2,2,1.0
2,room-64-64-8,3,2,1.0
2,room-64-64-8,4,2,1.0
2,room-64-64-8,5,2,1.0
2,room-64-64-8,6,2,1.0
2,room-64-64-8,7,2,1.0
2,room-64-64-8,8,2,1.0
2,room-64-64-8,9,2,1.0
2,room-64-64-8,10,2,1.0
2,room-64-64-8,11,2,1.0
2,room-64-64-8,12,2,1.0
2,room-64-64-8,13,2,1.0
2,room-64-64-8,14,2,1.0
2,room-64-64-8,15,2,1.0
2,room-64-64-8,1,4,1.0
2,room-64-64-8,2,4,1.0
2,room-64-64-8,3,4,1.0
2,room-64-64-8,4,4,1.0
2,room-64-64-8,5,4,1.0
2,room-64-64-8,6,4,1.0
2,room-64-64-8,7,4,1.0
2,room-64-64-8,8,4,1.0
2,room-64-64-8,9,4,1.0
2,room-64-64-8,10,4,1.0
2,room-64-64-8,11,4,1.0
2,room-64-64-8,12,4,1.0
2,room-64-64-8,13,4,1.0
2,room-64-64-8,14,4,1.0
2,room-64-64-8,15,4,1.0
2,room-64-64-8,1,6,1.0
2,room-64-64-8,2,6,1.0
2,room-64-64-8,3,6,1.0
2,room-64-64-8,4,6,1.0
2,room-64-64-8,5,6,1.0
2,room-64-64-8,8,6,1.0
2,room-64-64-8,9,6,1.0
2,room-64-64-8,10,6,1.0
2,room-64-64-8,11,6,1.0
2,room-64-64-8,12,6,1.0017421602787457
2,room-64-64-8,13,6,1.0
2,room-64-64-8,14,6,1.0
2,room-64-64-8,15,6,1.0
2,room-64-64-8,1,8,1.0
2,room-64-64-8,2,8,1.0
2,room-64-64-8,3,8,1.0
2,room-64-64-8,4,8,1.0
2,room-64-64-8,5,8,1.0
2,room-64-64-8,8,8,1.0
2,room-64-64-8,10,8,1.0
2,room-64-64-8,11,8,1.0
2,room-64-64-8,12,8,1.0010752688172042
2,room-64-64-8,13,8,1.0
2,room-64-64-8,14,8,1.0
2,room-64-64-8,15,8,1.0
2,room-64-64-8,2,10,1.0
2,room-64-64-8,3,10,1.0
2,room-64-64-8,4,10,1.0
2,room-64-64-8,5,10,1.0
2,room-64-64-8,8,10,1.0
2,room-64-64-8,11,10,1.0
2,room-64-64-8,12,10,1.0008210180623973
2,room-64-64-8,13,10,1.0
2,room-64-64-8,15,10,1.0
2,room-64-64-8,2,12,1.0
2,room-64-64-8,3,12,1.0
2,room-64-64-8,5,12,1.0
2,room-64-64-8,11,12,1.0
2,room-64-64-8,12,12,1.0006613756613756
2,room-64-64-8,13,12,1.0
2,room-64-64-8,15,12,1.0
2,room-64-64-8,2,14,1.0
2,room-64-64-8,3,14,1.0
2,room-64-64-8,5,14,1.0
2,room-64-64-8,11,14,1.0
2,room-64-64-8,13,14,1.0
2,room-64-64-8,5,16,1.0
2,room-64-64-16,1,2,1.0
2,room-64-64-16,2,2,1.0
2,room-64-64-16,3,2,1.0
2,room-64-64-16,4,2,1.0
2,room-64-64-16,5,2,1.0
2,room-64-64-16,6,2,1.0
2,room-64-64-16,7,2,1.0
2,room-64-64-16,8,2,1.0
2,room-64-64-16,9,2,1.0
2,room-64-64-16,10,2,1.0
2,room-64-64-16,11,2,1.0
2,room-64-64-16,12,2,1.0
2,room-64-64-16,13,2,1.0
2,room-64-64-16,14,2,1.0
2,room-64-64-16,15,2,1.0
2,room-64-64-16,1,4,1.0
2,room-64-64-16,2,4,1.0
2,room-64-64-16,3,4,1.0
2,room-64-64-16,4,4,1.0
2,room-64-64-16,5,4,1.0
2,room-64-64-16,6,4,1.0
2,room-64-64-16,7,4,1.0
2,room-64-64-16,8,4,1.0
2,room-64-64-16,9,4,1.0
2,room-64-64-16,10,4,1.0
2,room-64-64-16,11,4,1.0
2,room-64-64-16,12,4,1.0
2,room-64-64-16,13,4,1.0
2,room-64-64-16,14,4,1.0
2,room-64-64-16,15,4,1.0
2,room-64-64-16,1,6,1.0
2,room-64-64-16,2,6,1.0
2,room-64-64-16,3,6,1.0
2,room-64-64-16,4,6,1.0
2,room-64-64-16,5,6,1.0
2,room-64-64-16,6,6,1.0
2,room-64-64-16,7,6,1.0
2,room-64-64-16,8,6,1.0
2,room-64-64-16,9,6,1.0
2,room-64-64-16,10,6,1.0
2,room-64-64-16,11,6,1.0
2,room-64-64-16,12,6,1.0
2,room-64-64-16,13,6,1.0
2,room-64-64-16,14,6,1.0
2,room-64-64-16,15,6,1.0
2,room-64-64-16,1,8,1.0
2,room-64-64-16,2,8,1.0
2,room-64-64-16,3,8,1.0
2,room-64-64-16,4,8,1.0
2,room-64-64-16,5,8,1.0
2,room-64-64-16,6,8,1.0
2,room-64-64-16,7,8,1.0
2,room-64-64-16,8,8,1.0
2,room-64-64-16,9,8,1.0
2,room-64-64-16,10,8,1.0
2,room-64-64-16,11,8,1.0
2,room-64-64-16,15,8,1.0
2,room-64-64-16,1,10,1.0
2,room-64-64-16,2,10,1.0
2,room-64-64-16,4,10,1.0
2,room-64-64-16,5,10,1.0
2,room-64-64-16,6,10,1.0
2,room-64-64-16,7,10,1.0
2,room-64-64-16,8,10,1.0
2,room-64-64-16,9,10,1.0
2,room-64-64-16,10,10,1.0
2,room-64-64-16,13,10,1.0
2,room-64-64-16,15,10,1.0
2,room-64-64-16,1,12,1.0
2,room-64-64-16,2,12,1.0
2,room-64-64-16,4,12,1.0
2,room-64-64-16,5,12,1.0
2,room-64-64-16,7,12,1.0
